phonetic_transcription|wav_path|speaker|style
#p 'an nn ac kk aa rr oo ll 'ii nn ac dz ic oo ll ii vv 'ee ij rr ac ss 'an tt uc ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0642.wav|chiquinho|animado
#p pp 'eh ss ac pp 'ee ll ac in tt ee rf nn 'eh ts ic #c rx ee ss 'ee bb ac nn ac ss aa 'ii dd ac dd uc gg rd aa mm 'aa dd uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0596.wav|chiquinho|animado
#p ac kk 'aa uw zz ac ff 'oo ij uc rx 'eh pp ee rr ee mm 'ii nn en #c aa kk uu zz 'aa dd uc dz ic ll 'ee tt rd ac zz oo mm oo ff 'oh bb ic kk ac ss kk ic en vv 'oh uw vv en un 'aa ss tt rd uc dz ic rx 'oh kk ic 'eh uw tt on dz 'on #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_gen_wav22_eps_rispido_gen0148.wav|chiquinho|rispido
#p ic en tt 'an wn #c en kk uw 'an tt uc uc tt 'en pp uc ff 'oo ij pp aa ss 'an dd uc #c ff 'uu ij tt rd aa bb aa lh 'an dd uc #c aa kk oo ss tt uu mm 'an dd uc uc zz mm 'ee uw ss pp 'aa ij ss kk on ac ii dd 'eh ij ac ic aa mm aa dd uu rr ee ss 'en dd uc uc zh 'ee ij tt uc dz ic rx ee aa ll ii zz 'aa rr 'ee ss ic ss 'on nh uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_acolhedor_gen_wav22_eps_acolhedor_gen0158.wav|chiquinho|acolhedor
#p ee ss tt 'oo uw dz ic ss 'aa kk uc sh 'ee ij uw dz ic ff aa ll 'aa rf kk on 'uu mm ac mm 'aa kk ic nn ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0152.wav|chiquinho|animado
#p nn 'oh ss uc dd ee zz 'ee zh uc 'eh kk ic en vv ee lh ee ss 'an mm uc ss ff ee ll 'ii zz ic zz ic en bb 'oo ac ff 'oh rf mm ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0105.wav|chiquinho|acolhedor
#p nn uc zz mm 'ee zz ic zz dz ic mm 'aa ij uw #c dz ic mm 'aa rf ss uc ic dz ic ff ee vv ee rr 'ee ij rr uc #c aa vv ee rr 'aa rx ee pp oo rf tt 'aa zh en nn uc pp aa 'ii ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_aco_wav22_eps_rispido_aco0581.wav|chiquinho|rispido
#p ee zz aa tt aa mm 'en ts ic ff 'oo ij ss oo mm 'aa dd uc pp oo rf kk 'ee 'ee ll ic ts 'in nh ac ss 'ii dd uc aa bb aa ts 'ii dd uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_aco_wav22_eps_rispido_aco0324.wav|chiquinho|rispido
#p mm an nn ii ff ee ss tt 'an ts ic zz nn ac zz mm 'an wn zz dd ac vv 'ii ll ac ee ss pp an nh 'oh ll ac #c nn ac aa vv ee nn 'ii dd ac 'oo ij tt uc dz ic dd ee zz 'en bb rd uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0686.wav|chiquinho|animado
#p pp ee rf mm ii ts ii rr 'aa ac gg rd aa vv aa ss 'an wn dd ac ee ss tt rd 'eh ij ac dd uc zh oo gg aa dd 'oo rf nn uc ts 'ii mm ic #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0261.wav|chiquinho|acolhedor
#p kk 'oo mm uc gg aa rr an ts 'ii ac dd ac oo pp ee rr aa ss 'an wn #c vv oo ss 'ee pp 'oh dz ic uu zz 'aa rf ss 'ee uw pp rd 'oh pp rd ic uw ii mm 'oh vv ee uw #c 'oo uw 'oo uw tt rd uc bb 'en dz ic ss 'uu ac pp rd oo pp rd ii ee dd 'aa dz ic kk ic ee ss tt 'ee zh ac ll 'ii vv rd ic dz ic oo bb rd ii gg aa ss 'on jn ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_acorf_wav22_eps_rispido_acorf0245.wav|chiquinho|rispido
#p kk 'aa dd ac vv 'ee ss kk ic ll 'en bb rd uc dd aa kk 'ee ll ic tt rd aa pp aa ss 'ee ij rr uc uc ss 'an gg ic mm ic ss 'oh bb ic 'aa kk aa bb 'ee ss ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_ris_wav22_eps_rispido_ris0141.wav|chiquinho|rispido
#p ss ic an tt 'uu nn ic zz ee ss tt uu dd 'aa ss ic mm 'aa ij ss #c pp oo dd ee rr 'ii ac pp aa ss 'aa rf ss en tt 'an tt uc ee ss tt rd 'eh ss ic ic mm 'aa uw uu mm 'oo rf #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_ris_wav22_eps_rispido_ris0065.wav|chiquinho|rispido
#p ee ss pp 'eh rr ac un pp oo uw kk 'in nh uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_aco_wav22_eps_rispido_aco0172.wav|chiquinho|rispido
#p 'eh mm 'aa ij ss ff 'aa ss ic uw ll ii dd 'aa rf kk on pp ee ss 'oo ac ss kk ic zh 'aa kk on nh ee ss 'ee mm uc ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_aco_wav22_eps_rispido_aco0159.wav|chiquinho|rispido
#p en ff rd 'en ts ic 'aa uw aa eh rr oo pp 'oo rf tt uc en 'oo uw tt rd uc ss pp ll 'an nn uc ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0242.wav|chiquinho|acolhedor
#p pp 'eh ss uc dd ee ss kk 'uu uw pp ac ss pp 'ee ll uc in kk on vv ee nn ii 'en ts ic mm 'aa zz ll 'en bb rd ic ss ic kk ic vv oo ss 'ee nn uc zz aa vv ii zz 'oo uw dd uc pp rd oo bb ll 'ee mm ac aa pp 'oh zz uc en ss ee rx aa mm 'en tt uc dd uc ee ss pp ee dz ii 'en ts ic #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_gen_wav22_eps_rispido_gen0099.wav|chiquinho|rispido
#p ss ic vv oo ss 'ee kk ii zz 'eh rr 'ee uw pp 'eh ss uc pp rd ac 'ee ll ic ts ic aa zh uu dd 'aa rr ac kk on ss ee gg 'ii rr aa kk 'ee ll ic en pp rd 'ee gg uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_ani_wav22_eps_animado_ani0092.wav|chiquinho|animado
#p dz ic ff 'oh rf mm ac mm 'aa ij zz 'aa zh ic uw ss in pp ll ii ff ii kk 'aa dd ac ic dz ic mm aa nn 'ee ij rr ac mm 'aa ij ss pp rd 'aa ts ic kk ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_aco_wav22_eps_rispido_aco0311.wav|chiquinho|rispido
#p pp 'en ss ic bb 'en #c ss ic vv ii rr 'aa rf rx uu ff ii 'an wn 'oo uw tt rd aa ff ii kk 'an ts ic tt ee rr 'aa kk ic ss ic ee ss kk on dd 'ee rf pp 'aa rr ac nn 'an wn ss 'ee rf pp rd 'ee zz uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_gen_wav22_eps_rispido_gen0187.wav|chiquinho|rispido
#p mm 'aa zz 'ii ss uc nn 'an wn kk 'eh rf dz ii zz 'ee rf kk ic uc pp aa ss aa zh 'ee ij rr uc vv 'aa ij tt 'ee rf pp aa ss 'aa zh en zz mm 'aa ij zz bb aa rr 'aa tt ac ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_gen_wav22_eps_animado_gen0054.wav|chiquinho|animado
#p ic 'aa tt an bb 'en 'uu mm ac dz ii ff ii kk uu uw dd 'aa dz ic ll oo zh 'ii ss ts ic kk ac #c pp oo rf kk 'ee ac zz ee kk 'ii pp ic zz dd ac ll 'eh vv ic ss ff 'ii kk an wn mm 'un in tt uc tt 'en pp uc nn uc zz vv ee ss ts ii 'aa rr ic uw ss kk on pp 'oo uw kk ac rx 'oo uw pp ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_gen_wav22_eps_rispido_gen0165.wav|chiquinho|rispido
#p ee ss tt 'oo uw ll ii gg 'an dd uc pp oo rf kk 'ee nn uc nn 'oh ss uc ss ii ss tt 'ee mm ac ee ss tt 'aa aa pp aa rr ee ss 'en dd uc kk ic tt 'en 'uu mm ac ff aa tt 'uu rr ac kk ic aa 'in dd ac ee ss tt 'aa en aa bb 'eh rf tt uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_aco_wav22_eps_rispido_aco0166.wav|chiquinho|rispido
#p ff 'aa zz un bb 'on tt 'en pp uc kk ic kk oo mm ee ss 'ee ij 'ee ss ts ic kk 'uu rf ss uc dz ic in gg ll 'ee ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0156.wav|chiquinho|animado
#p ac ss sh 'uu vv ac zz dd ee ss tt ee lh 'aa rr an wn vv 'aa rr ij ac ss kk 'aa zz ac zz nn ac rx ee zh ii 'an wn ss uu dd 'eh ss ts ic #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0452.wav|chiquinho|acolhedor
#p uc pp ee ss oo 'aa uw nn 'an wn aa vv 'ii ac ts ii rr 'aa dd uc uc zz 'oh lh uc zz dd ac mm uu ss uu uw mm 'an nn ac #c nn uc pp rd 'eh dz ic uw #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0456.wav|chiquinho|acolhedor
#p in ff ee ll ii zz mm 'en ts ic uc nn 'uu mm ee rr uc kk ic vv oo ss 'ee aa kk aa bb 'oo uw dz ic mm ic pp aa ss 'aa rf nn 'an wn 'eh uc kk oo rx 'eh tt uc #p vv ee rr ii ff 'ii kk ic ic dd ee pp 'oo ij ss kk oo mm ee ss 'an mm uc zz dz ic nn 'oo vv uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_gen_wav22_eps_rispido_gen0056.wav|chiquinho|rispido
#p 'eh ss 'oh ac ii gg rd 'ee zh ac kk aa tt 'oh ll ic kk ac vv ii zz ii tt 'aa rr ac ii tt 'aa ll ij ac ic ss 'ee uw pp aa tt rd ii mm 'oo nn ic uw #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0794.wav|chiquinho|animado
#p uc zz ll ee ij tt 'oo rr ic zz dz ii ss 'eh rr an wn kk ic pp 'oh dd en kk oo ll aa bb oo rr 'aa rf kk on 'eh ss tt ac rx oo dd 'aa dd ac dd uc zh 'oo gg uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_acorf_wav22_eps_rispido_acorf0178.wav|chiquinho|rispido
#p mm 'aa ss #c dd 'ee ij sh ac 'ee uw vv 'ee rf ss ic 'ee uw kk on ss 'ii gg uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0600.wav|chiquinho|acolhedor
#p nn 'an wn ee ss tt 'oo uw ff aa zz 'en dd uc zh uu 'ii zz uc dz ic vv aa ll 'oo rr ac ss 'ee uw rx ee ss pp 'ee ij tt uc ic nn 'an wn vv 'oo uw pp en ss 'aa rf nn uc rx 'eh ss tt uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_acorf_wav22_eps_rispido_acorf0117.wav|chiquinho|rispido
#p dz ic ff 'oh rf mm ac mm 'aa ij zz 'aa zh ic uw #c ss in pp ll ii ff ii kk 'aa dd ac ic dz ic mm aa nn 'ee ij rr ac pp rd 'aa ts ic kk ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0473.wav|chiquinho|acolhedor
#p uc mm ii ll ii tt 'aa rr aa ff ii rf mm 'oo uw kk ic ac kk rd 'ii zz ic ff 'ii kk ac nn uc nn 'oh rf ts ic dd uc pp aa 'ii ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_aco_wav22_eps_rispido_aco0530.wav|chiquinho|rispido
#p aa dz mm ii ts 'ii uw kk ic tt 'ee vv ic un aa tt 'aa kk ic dz ic rx 'ii zz uc nn uc zh 'oo gg uc dz ic zh 'uu lh uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0127.wav|chiquinho|acolhedor
#p aa ss en bb ll 'eh ij ac ll ee zh ii zz ll aa ts 'ii vv ac ss 'oo nn ic #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0492.wav|chiquinho|animado
#p nn 'oh ss tt 'ee mm uc ss kk on tt rd 'aa tt uc ss #c rx ee ss ee bb 'ee mm uc zz uc ss ss aa ll 'aa rr ic uw zz en dz 'ii ac #c en tt 'an wn 'eh 'uu mm ac oo bb rd ii gg aa ss 'an wn nn 'oh ss ac ff aa zz 'ee rr uc mm 'aa ss ic mm uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_gen_wav22_eps_animado_gen0082.wav|chiquinho|animado
#p kk on ss 'oh rf ss ic uw dz ic ii mm 'oh vv ee uw 'eh aa ss 'ii #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_acolhedor_aco_wav22_eps_acolhedor_aco0100.wav|chiquinho|acolhedor
#p nn 'ee ss ic kk 'aa zz uc #c 'ee ss ic zz aa ll 'uu nn uc zz dd ee vv ee rr 'ii an wn ss 'ee rr ee ss pp 'uu uw ss uc zz dd uc kk oo ll 'eh zh ic uw pp 'aa rr ac dd ee ij sh 'aa rr uc ss pp ee kk 'ee nn uc ss kk oo mm ee rf ss ii 'an ts ic zz bb 'en mm 'aa ij ss kk on ff oo rf tt 'aa vv ee ij ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_acolhedor_gen_wav22_eps_acolhedor_gen0196.wav|chiquinho|acolhedor
#p uc pp ll 'an nn uc ff aa ll aa dd 'oo rf ss ee rr 'aa dd ee zz aa ts ii vv 'aa dd uc aa mm an nh 'an #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0759.wav|chiquinho|acolhedor
#p ts 'in nh ac en ss 'uu ac kk aa bb 'ee ss ac kk ic nn ac 'uu uw ts ic mm ac pp ee ss kk 'ii zz ac #c ac nn oo vv ii dd 'aa dz ic ss aa 'ii uw dz ic pp 'aa uw tt ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_aco_wav22_eps_rispido_aco0406.wav|chiquinho|rispido
#p 'ee ll ic dd ee mm 'oh rr ac #c mm 'aa zz 'aa nn 'oo ij ts ic ee ss tt 'aa vv ac bb 'on #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0648.wav|chiquinho|acolhedor
#p 'ee ll ic nn 'an wn kk 'eh bb rd ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0068.wav|chiquinho|animado
#p vv oo ss 'ee 'eh un ss 'ee rr uu mm 'an nn uc dz ic gg rd 'an dz ic vv aa ll 'oo rf #c 'uu mm ac aa mm 'ii gg ac kk ic aa kk rd ee dz 'ii tt uc tt 'ee rf kk on kk ii ss tt 'aa dd uc ic kk ic mm ic kk on kk ii ss tt 'oo uw #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_gen_wav22_eps_animado_gen0153.wav|chiquinho|animado
#p uc ss ii zh 'ii ll uc dd ac gg 'uu gg oo uw ff un ss ii 'oo nn ac mm 'un in tt uc bb 'en #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0065.wav|chiquinho|acolhedor
#p un gg rd 'uu pp uc dz ic pp oo ll ii ss ii 'aa ij zz zh 'aa ee ss tt 'aa nn uc zz ee ss tt 'aa dd uc zz ii zz ll 'an mm ic kk uc ss pp oo rf mm 'ee ij uw dz ic zh 'ee pp 'ee 'eh ss ic #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_aco_wav22_eps_rispido_aco0563.wav|chiquinho|rispido
#p uc pp rd oo gg nn 'oh ss ts ic kk uc dd uc tt 'en pp uc 'eh 'oh ts ic mm uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_acolhedor_ani_wav22_eps_acolhedor_ani0103.wav|chiquinho|acolhedor
#p in ff oo rf mm 'aa rf nn 'oh mm ic kk on pp ll 'eh tt uc pp 'aa rr ac nn 'an wn aa tt rd aa pp aa lh 'aa rr ac zz in vv ee ss ts ii gg aa ss 'on jn ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0341.wav|chiquinho|animado
#p ic ac ss kk uw 'aa rf tt ac zz dz ic ff ii nn 'aa uw dd 'ee ll ic ss #c nn uc ll oo kk 'aa uw ff 'oo rr an wn nn uc 'an nn uc pp aa ss 'aa dd uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_aco_wav22_eps_rispido_aco0566.wav|chiquinho|rispido
#p nn ac rx ee ss ee pp ss 'an wn #c mm 'un in tt uc ss pp rd oo pp rd ii ee tt 'aa rr ic uw zz dz ic pp ee kk 'ee nn uc zz aa nn ii mm 'aa ij zz ee ss pp ee rr 'aa vv an wn ac vv 'ee zz dd ac kk on ss 'uu uw tt ac #c 'en tt rd ic 'ee ll ic zz uc dd 'oo nn uc dz ic un pp aa pp aa gg 'aa ij uw #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_gen_wav22_eps_animado_gen0178.wav|chiquinho|animado
#p ac kk 'on tt ac dz ic kk rd 'eh dz ic tt uc in ff oo rf mm 'aa dd ac ff 'oo ij bb ll oo kk ee 'aa dd ac dd 'ee zz dz ic 'aa zz dd ee zz 'oo ij tt uc 'oh rr ac zz dd uc dz 'ii ac tt rd 'ee zz ic dz ic aa bb rd 'ii uw dd ee vv 'ii dd uc ac pp rd oo vv 'aa vv ee uw kk ll oo nn 'aa zh en dd uc ss 'ee uw kk aa rf tt 'an wn #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_acolhedor_aco_wav22_eps_acolhedor_aco0085.wav|chiquinho|acolhedor
#p nn uc zz vv 'ii mm uc zz nn ac nn 'oo ij ts ic dd ac zz bb 'oo dd ac ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0200.wav|chiquinho|animado
#p mm 'aa zz vv oo ss 'ee ss 'aa bb ic kk 'en 'eh 'eh ss ac pp ee ss 'oo ac #q|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_acorf_wav22_eps_rispido_acorf0016.wav|chiquinho|rispido
#p aa tt 'eh pp aa rr 'eh ss ic kk ic 'ee ll ic ss pp 'en ss an wn #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0044.wav|chiquinho|animado
#p ac ss pp 'eh ss ac zz bb rd 'an kk ac zz nn 'an wn ff ii zz 'eh rr an wn nn en nh 'uu mm ac kk aa pp tt 'uu rr ac dd uu rr 'an ts ic ac pp aa rf ts 'ii dd ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_acolhedor_gen_wav22_eps_acolhedor_gen0097.wav|chiquinho|acolhedor
#p pp rd ii zz 'an wn pp ee rf pp 'eh tt uw ac 'eh pp 'oo uw kk uc pp 'aa rr ac un pp ii ll 'an tt rd ac dd 'ee ss ic ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_ris_wav22_eps_rispido_ris0076.wav|chiquinho|rispido
#p ss ic kk ii zz 'eh rf ss aa bb 'ee rf mm 'aa ij ss ss 'oo bb rd ic nn 'oh ss ac pp ll aa tt aa ff 'oh rf mm ac in vv 'ii ss tt ac mm 'aa ij ss #c ac kk aa rf tt 'ee ij rr ac dz ic in vv ee ss ts ii mm 'en tt uc zz rx ee kk oo mm en dd 'aa dd ac #c ic kk 'oo mm uc aa pp ll ii kk 'aa rf #c 'eh ss 'oh ff aa ll 'aa rf kk on 'uu mm ac dz ic nn 'oh ss ac zz aa tt en dd 'en ts ic ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_aco_wav22_eps_animado_aco0070.wav|chiquinho|animado
#p ee vv 'ii ts ic tt 'ee rf rx ee ll aa ss 'on jn ss ss ee kk ss uu 'aa ij ss ss en ac pp rd oo tt ee ss 'an wn dd uc pp rd ee zz ee rf vv aa ts 'ii vv uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0604.wav|chiquinho|animado
#p ac vv 'ii #c ic ss 'oo uw bb ic kk ic 'eh rr ac 'eh ll ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_acolhedor_ani_wav22_eps_acolhedor_ani0078.wav|chiquinho|acolhedor
#p 'eh rr ac un vv ee lh 'oh ts ic ss in pp 'aa ts ic kk uc kk ic tt oo kk 'aa vv ac gg ii tt 'aa rx ac ic aa dd oo rr 'aa vv ac ss 'uu rf ff ic #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_aco_wav22_eps_rispido_aco0045.wav|chiquinho|rispido
#p ac ll 'ii vv ij ac nn 'an wn pp 'aa rr ac dz ic pp uu ll 'aa rf dz ic aa ll ee gg rd 'ii ac kk on ac ff 'eh ss tt ac dz ic aa nn ii vv ee rf ss 'aa rr ic uw kk ic gg an nh 'oo uw #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_ani_wav22_eps_animado_ani0038.wav|chiquinho|animado
#p ac pp oo ll 'ii ss ij ac #c pp oo rf ss 'uu ac vv 'ee ss #c aa ff ii rf mm 'oo uw kk ic uc tt 'ee ss tt uc ff 'oo ij kk oo rx ii zh 'ii dd uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0181.wav|chiquinho|acolhedor
#p kk uw 'an dd uc rx 'oh zz ac pp ee dz 'ii uw aa zh 'uu dd ac ac mm ii gg 'eh uw #c pp ee rf ss ee bb 'ee uw uc kk uw 'an tt uc 'ee ll ic gg oo ss tt 'aa vv ac dd 'eh ll ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_acolhedor_ani_wav22_eps_acolhedor_ani0010.wav|chiquinho|acolhedor
#p ac mm an ss 'an wn tt 'en un zh aa rf dz 'in kk on ll 'aa gg uc ic ff 'on ts ic ll uu mm ii nn 'oh zz ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0661.wav|chiquinho|animado
#p ss ic aa pp rd ee zz en tt 'aa rr uc kk aa rf tt 'an wn bb 'oo ac ss aa 'uu dz ic #c gg 'an nh ac uc dd ee ss kk 'on tt uc dz ic kk 'in zz ic pp oo rf ss 'en tt uc en aa rf ts 'ii gg uc zz dz ic bb ee ll 'ee zz ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_acolhedor_ani_wav22_eps_acolhedor_ani0124.wav|chiquinho|acolhedor
#p dd 'oo ij zz dd 'oo ij zz 'un zz 'eh rr uc #c nn 'oh vv ic zz 'eh rr uc 'un ss 'ee ij ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0643.wav|chiquinho|animado
#p vv 'en dd ac dz ic dd 'oh ll ac rr ic zz nn uc rx 'eh ss tt uc dd uc kk aa ss 'ii nn uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_rispido_aco_wav22_eps_rispido_aco0486.wav|chiquinho|rispido
#p 'eh ss ac ff 'eh ss tt ac tt 'aa dd ee mm 'aa ij ss #s mm 'ee zz mm uc kk ic tt 'en nh ac oo rf gg aa nn ii zz 'aa dd uc 'aa ss pp rd 'eh ss ac ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_ani_wav22_eps_animado_ani0022.wav|chiquinho|animado
#p kk an dz ii dd aa tt 'uu rr ac dd uc uu rr uu gg uw 'aa ij 'aa uw kk 'aa rf gg uc dz ic ts ii tt uu ll 'aa rf zh 'aa tt 'en ss 'ee uw nn 'oh mm ic #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0757.wav|chiquinho|animado
#p ss ic tt 'uu dd uc dd 'eh rf ss 'eh rf tt uc #c 'eh ss tt ac tt 'eh zz ic mm ic dd aa rr 'aa un ts 'ii tt uc ll uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/carlos/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0796.wav|chiquinho|animado
