phonetic_transcription;wav_path;speaker
#p nn in gg 'en ff aa ll 'oo uw kk ic nn 'an wn gg oo ss tt 'oo uw dd uc kk ic vv 'ii uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0025.wav;adriana
#p uc zz dd ee pp 'oh zz ic tt uc ss ff 'ee ij tt uc zz aa pp 'oh zz uc ee ss pp ee dz ii 'en ts ic bb an kk 'aa rr ic uw #c ic en ss 'aa bb ac dd uc zz dd oo mm 'in gg uc zz ic ff ee rr ii 'aa dd uc ss #c ss ee rr 'an wn kk on ss ii dd ee rr 'aa dd uc zz ac pp aa rf ts 'ii rf dd uc pp rd ii mm 'ee ij rr uc dz 'ii ac 'uu ts ii uw ss ee gg 'in ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_gen/wav22/eps_rispido_gen0089.wav;adriana
#p 'ee ll ic ss pp rd oo kk 'uu rr an wn aa bb rd 'ii gg uc aa ss 'in kk ic sh ee gg 'aa rr an wn 'aa 'ii lh ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0265.wav;adriana
#p vv oo ss 'ee pp 'oh dz ic pp aa gg 'aa rr en nn 'oh ss ac zz ll 'oh zh ac zz 'oo uw en kk uw aa uw kk 'eh rf bb 'an kk uc #c mm 'aa zz ll 'en bb rd ic ss ic kk ic pp aa gg aa mm 'en tt uc zz dd ee pp 'oo ij zz dd uc vv en ss ii mm 'en tt uc zh 'eh rr an wn aa kk rd 'eh ss ic mm uc dz ic zh 'uu rr uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_gen/wav22/eps_rispido_gen0127.wav;adriana
#p 'ee uw ee ss tt 'oo uw mm 'un in tt uc bb rd 'aa vv ac kk on vv oo ss 'ee #c en tt 'an wn nn 'an wn ff 'aa ll ic kk oo mm 'ii gg uc pp oo rr en kk uw 'an tt uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0002.wav;adriana
#p ff ii kk 'ee ij aa kk oo rf dd 'aa dd uc aa tt 'eh ac ss tt rd 'ee zz dd ac mm an nh 'an oo uw vv 'in dd uc ac ss ee ll ee ss 'an wn dz ic mm 'uu zz ic kk ac ss kk ic gg rd ii zz 'eh uw dd ac ee ss kk oo lh 'ee uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0202.wav;adriana
#p tt rd 'ee zz 'oo ij tt uc zz 'eh rr uc ss 'in kk uc #c dd 'oo ij zz nn 'oh vv ic dd ee zz 'oo ij tt uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0560.wav;adriana
#p ic dz 'ii ss ic kk ic vv oo uw tt 'oo uw aa tt rd 'aa ss #c ic kk ic pp 'ee ll uc ff 'ii lh uc #c vv oo uw tt 'oo uw ac mm oo rr 'aa rf nn ac ss ii dd 'aa dz ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0258.wav;adriana
#p mm 'aa zz ee zz 'ii ss ts ic 'uu mm ac kk aa dd 'ee ij ac kk ic rx ee kk uu pp 'eh rr ac dz ic vv ee rf dd 'aa dz ic #s ss ic oo uw vv 'eh rf vv on tt 'aa dz ic dd uc zz dd ee tt 'en tt uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0276.wav;adriana
#p ac pp ee rf gg 'un tt ac kk ic rx 'eh ss tt ac 'eh ss ic 'oo uw vv ic 'oo uw nn 'an wn ss uu bb 'oo rf nn uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0001.wav;adriana
#p kk on tt rd oo ll 'aa rr ac ff rd ee kk uw 'en ss ij ac dd ac zz dd 'oo rr ic zz nn uc zh oo 'ee lh uc dz ii rr 'ee ij tt uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0503.wav;adriana
#p uc ss pp 'aa ss ac rr uc ss kk oo mm 'un ss #c ss ic ac pp 'oh rf tt ac dd ac gg aa ij 'oh ll ac ff ii kk 'aa rr aa bb 'eh rf tt ac #c vv 'an wn ss ic en bb 'oh rr ac pp rd ac nn 'un kk ac mm 'aa ij zz vv oo uw tt 'aa rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0072.wav;adriana
#p 'ee ss ic 'eh un 'oh mm en kk ic ts 'in nh ac mm 'ee uw vv 'oh tt uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0126.wav;adriana
#p tt 'uu dd uc rx ee zz oo uw vv 'ii dd uc pp oo rr aa ll ee sh 'an dd rd ic pp aa dz 'ii lh ac #c nn ac oo kk aa zz ii 'an wn dd uc kk on ff ll 'ii tt uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0250.wav;adriana
#p 'on dz ic 'eh kk ic ee ss tt 'aa vv an mm uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0084.wav;adriana
#p uc zz zh oo gg aa dd 'oo rr ic zz dd 'ee ll ic ss ss 'an wn uc zz dd uc kk oo rr 'in ts ij an zz 'eh kk ll 'aa rr uc #c uc ss pp rd in ss ii pp 'aa ij zz dd ac ll ii bb ee rf tt aa dd 'oo rr ic ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0579.wav;adriana
#p ff 'oh kk uc nn uc pp ll an nn 'ee tt ac 'eh nn 'oh ss ac sh 'an ss ic dz ic ff aa zz 'ee rr uc mm 'ee zz mm uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0154.wav;adriana
#p ss 'uu ac ss oo ll ii ss ii tt aa ss 'an wn ff 'oo ij pp rd oo ss ee ss 'aa dd ac kk on ss uu ss 'eh ss uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0322.wav;adriana
#p ic 'aa sh uc kk ic ac bb 'aa rx ac ff 'un dd ac aa pp rd ee zz 'en tt ac pp 'on tt uc zz dz ic ll en ts ii dd 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0428.wav;adriana
#p ss 'an wn zh oo zz 'eh aa pp on tt 'oo uw ac ii pp 'oh tt ee zz ic dz ic ff 'oo rr uc pp rd ii vv ii ll ee zh ii 'aa dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0399.wav;adriana
#p en tt 'an wn kk ee rr 'ii ac kk ic mm ic ee ss pp ll ii kk 'aa ss ic dz ic 'on dz ic ss aa 'ii uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0132.wav;adriana
#p en dd 'uu ac zz 'aa uw mm ac zz bb 'en ff oo rf mm 'aa dd ac zz bb aa ss tt aa rr 'ii ac 'ii ss uc pp 'aa rr ac rx ee pp ee ll 'ii rf tt 'aa uw ss en ts ii mm 'en tt uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_gen/wav22/eps_rispido_gen0177.wav;adriana
#p ee zz aa tt aa mm 'en ts ic ff 'oo ij ss oo mm 'aa dd uc pp oo rf kk 'ee 'ee ll ic ts 'in nh ac ss 'ii dd uc aa bb aa ts 'ii dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0324.wav;adriana
#p pp 'oh dz ic aa nn oo tt 'aa rr un rx ee kk 'aa dd uc pp 'aa rr ac 'eh ll ac #c pp oo rf ff aa vv 'oo rf #q;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0218.wav;adriana
#p kk uw 'aa dd rd uc dz ic kk on kk ll uu zz 'an wn dz ic ee tt 'aa pp ac ss pp 'aa rr ac ac ff 'oh tt uc pp uu bb ll ii ss ii tt 'aa rr ij ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0351.wav;adriana
#p 'ii ss uc 'eh un ts 'ii pp uc dz ic vv 'ii dd ac #c dz 'ii ss ic pp 'aa rr ac un pp rd ee zz ii dd 'en ts ic #c nn 'an wn pp 'aa rr ac mm 'in #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0069.wav;adriana
#p kk on tt 'uu dd uc #c ac pp 'eh dd rd ac ff 'oo ij kk ee bb rd 'aa dd ac #c uc kk ic ff 'ee ss kk on kk ic uc ff ii nn 'aa uw dd ac pp aa ss 'aa zh en ff ii kk 'aa ss ic pp rd aa ts ii kk aa mm 'en ts ic ii ll ee zh 'ii vv ee uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0084.wav;adriana
#p vv 'oo uw kk oo ll oo kk 'aa rf mm 'in nh ac vv 'ii dd ac nn uc ll uu gg 'aa rf #c pp 'ee ll uc rx 'eh ss tt uc dd ac vv 'ii dd ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0393.wav;adriana
#p nn ac ii gg rd 'ee zh ac dd ac uu kk rd 'an nn ij ac #c ac kk an tt 'oo rr ac aa nn un ss ii 'oo uw ss 'uu ac zz dd ee rx 'oh tt ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0402.wav;adriana
#p aa dd oo ll ee ss 'en ts ic ss ic mm oo ss tt rd 'oo uw un gg rd 'an dz ic aa uw ss ii ll ii 'aa rf nn 'eh ss ac ff 'aa zz ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0293.wav;adriana
#p kk on nh 'ee ss ac ac rx 'ee dz ic nn aa ss ii oo nn 'aa uw dz ic ff aa rf mm 'aa ss ij ac ss kk rd ee dd en ss ii 'aa dd ac zz ic ac ll 'ii ss tt ac pp aa dd rd 'an wn dz ic mm ee dz ii kk aa mm 'en tt uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0235.wav;adriana
#p mm 'un in tt ac zh 'en ts ic aa kk aa uw mm 'oo uw dd ee pp 'oo ij ss kk ic ff 'oo ij dz ii vv uu uw gg 'aa dd uc kk ic ss ee rr 'ii ac ac pp rd 'oh pp rd ij ac ss ee kk rd ee tt aa rr 'ii ac dz ic ss aa 'uu dz ic #c ac rx ee ss pp on ss 'aa vv ee uw pp 'ee ll ac zz rx ee ss 'en ts ic zz in tt ee rf vv en ss 'on jn zz nn uc pp rd 'eh dz ic uw dd uc oo ss pp ii tt 'aa uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0185.wav;adriana
#p 'aa aa dd oo ll ee ss 'en ts ic ss kk ic rx ee ss ee bb 'ee rr an wn uc sh an mm 'aa dd uc mm ii ll ii tt 'aa rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0411.wav;adriana
#p zh oo zz 'eh ss 'eh rx ac kk on kk oo rf dd 'oo uw kk on tt rd 'ee sh uc zz dd ac ll 'ee ij #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0419.wav;adriana
#p aa gg 'oh rr ac kk ic kk on ss ee gg 'ii 'ee ss ic en pp rd 'ee gg uc #c vv 'an mm uc ss pp oo dd 'ee rf kk on pp rd 'aa rf tt 'uu dd uc uc kk ic ee ss tt 'aa ff aa uw tt 'an dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0044.wav;adriana
#p 'oo zh ic vv oo ss 'ee vv 'aa ij aa rx uu mm 'aa rf ss 'ee uw kk uw 'aa rf tt uc #c ll in pp 'aa rr ac ss 'aa ll ac #c ic ff aa zz 'ee rf tt 'oo dd ac ac ll ii ss 'an wn 'an ts ic zz dz ic aa ss ii ss ts 'ii rf tt ee ll ee vv ii zz 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0019.wav;adriana
#p nn 'an wn 'eh ac pp rd ii mm 'ee ij rr ac vv 'ee ss kk ic oo kk 'oh rx ic 'uu mm ac pp oo rf kk aa rr 'ii ac dd 'eh ss ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0066.wav;adriana
#p un pp nn 'ee uw kk ic ff 'uu rr ac en 'uu mm ac rx 'uu ac dd ee zz 'eh rf tt ac #c 'oo uw un vv ii zz 'in nh uc bb aa rf bb 'ee ij rr uc kk ic aa mm 'aa ss ac ss 'ee uw kk 'aa rx uc nn ac gg aa rr 'aa zh en dd uc ss 'ee uw pp rd 'eh dz ic uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0024.wav;adriana
#p nn ac kk aa dd 'ee ij ac nn 'an wn dd 'aa pp 'aa rr ac ss aa bb 'ee rf ss ic ee ss tt 'aa tt 'uu dd uc bb 'en #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0005.wav;adriana
#p tt 'en nh uc ss ee rf tt 'ee zz ac dz ic kk ic ee uw dd 'oh kk ss ic uw nn 'an wn vv 'aa ij vv 'ii rf #s en tt 'an wn nn 'an wn vv 'en kk on 'eh ss ac nn 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0030.wav;adriana
#p ss ic aa uw gg 'uu mm ac vv 'ee ss ts ii vv 'eh ss ic 'ii dd uc 'aa bb ii bb ll ii oo tt 'eh kk ac #c vv ee rr 'ii ac kk ic ee zz 'ii ss tt en mm 'un in tt uc zz ll 'ii vv rd uc ss kk ic tt rd 'aa tt an wn dd 'ee ss ic tt 'oh pp ic kk uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0132.wav;adriana
#p nn 'an wn dd 'aa pp 'aa rr ac nn ee gg oo ss ii 'aa rf kk on aa kk 'ee ll ic in ff ee ll 'ii ss kk ic ss 'oh kk 'eh rf pp aa ss 'aa rr ac pp 'eh rf nn ac nn ac zh 'en ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0098.wav;adriana
#p ss 'in #c mm 'aa zz 'eh in pp oo rf tt 'an ts ic mm an tt 'ee rf ss 'uu ac ss pp aa rf ss 'eh ll ac zz en dz 'ii ac #c aa ss 'in #c vv oo ss 'ee ee vv 'ii tt ac zh 'uu rr uc zz ic ac kk 'eh bb rd ac dd uc aa kk 'oo rf dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_gen/wav22/eps_rispido_gen0029.wav;adriana
#p ee ss tt 'aa oo kk uu pp 'aa dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0165.wav;adriana
#p 'ee uw ss 'ee ij kk ic dd 'oh ij #c mm 'aa ss kk on kk 'in zz ic ss ee ss 'on jn zz dz ic ff ii zz ii oo tt ee rr aa pp 'ii ac vv 'aa ij ss ic ss en ts 'ii rf kk 'oo mm uc nn 'oo vv uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0251.wav;adriana
#p kk 'oo mm uc ss uu ss ee dd 'ee uw ac kk 'eh dd ac dd ac pp rd ee ff 'ee ij tt ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0362.wav;adriana
#p tt 'an tt uc tt 'en pp uc ff 'oh rr ac dd ac ss kk uw 'aa dd rd ac zz nn 'an wn kk uu ss tt 'oo uw lh ic ac ll ii dd ee rr 'an ss ac dd uc rx 'an kk in #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0173.wav;adriana
#p ss ic nn 'an wn ss oo uw bb 'eh rf mm uc zz ac bb an dd 'ee ij rr ac ic nn 'uu mm ee rr uc #c en tt 'an wn nn 'an wn ss ee rr 'aa pp oo ss 'ii vv ee uw uc kk an ss ee ll aa mm 'en tt uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_gen/wav22/eps_rispido_gen0113.wav;adriana
#p ff un dd aa ss 'an wn zh ee tt 'uu ll ic uw vv 'aa rf gg ac zz ee ss kk rd ee vv 'ee uw ss 'oo bb rd ic uc zz rx 'eh uw zz dd uc mm en ss aa ll 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0472.wav;adriana
#p nn uc kk 'aa zz uc 'ee uw vv 'oo uw in kk ll uu 'ii rr ac ss kk 'on pp rd ac ss kk ic 'ee uw ts 'in nh ac ee ss tt oo rf nn 'aa dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0153.wav;adriana
#p ee ss tt 'aa tt 'an wn aa kk oo ss tt uu mm 'aa dd uc ac kk on ff ii 'aa rf dd ee mm 'aa ij zz nn ac ss pp ee ss 'oo ac ss kk ic ss ic ee ss kk 'eh ss ic dd ac zz vv 'ee zz ic ss kk ic ss ic dd 'ee uw mm 'aa uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0046.wav;adriana
#p ss ic ee ss tt 'oo uw ff aa ll 'an dd uc kk ic nn 'an wn pp 'oh dz ic #c 'eh pp oo rf kk 'ee nn 'an wn pp 'oh dz ic #c ic nn 'an wn aa dz ii 'an tt ac pp ee dz 'ii rf dz ic nn 'oo vv uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0018.wav;adriana
#p kk 'eh rr uc kk on pp aa rf ts ii lh 'aa rf kk on tt 'oo dd uc zz uc mm 'ee uw tt ee ss tt ee mm 'un nh uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0026.wav;adriana
#p mm uu lh 'eh rr ic ss ss 'an wn mm 'aa ij zz dd ee pp en dd 'en ts ic zz dd ac zz rx 'ee dz ic ss ss oo ss ii 'aa ij ss kk ic uc zz 'oh mm en ss #c dz 'ii zz ee ss tt 'uu dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0096.wav;adriana
#p bb 'ii gg ic dd 'ee ij tt ac rx ee ff 'eh rr ic ss ic ac 'uu mm ac kk uw an ts ii dd 'aa dz ic mm aa ss 'ii vv ac dz ic dd 'aa dd uc zz ic ac ss tt 'eh kk nn ic kk ac zz nn ee ss ee ss 'aa rr ij ac ss #c pp 'aa rr ac ss 'uu ac mm an nn ii pp uu ll aa ss 'an wn ic aa nn 'aa ll ic zz ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0452.wav;adriana
#p dd 'oo nn ac dz ic un tt ee rx 'ee nn uc nn uc ss ee mm ii tt 'eh rr ic uw ii zz rx aa ee ll 'ii tt ac dd uc zh aa ss an nn 'an #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0287.wav;adriana
#p nn ac rx ee uw nn ii 'an wn pp 'ee ll ac aa pp oo zz en tt aa dd oo rr 'ii ac #c ac aa pp uu rr aa ss 'an wn ff 'oo ij mm 'aa ij zz aa dd ee kk uw 'aa dd ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0449.wav;adriana
#p mm oo ss tt rd aa rr 'ee ij 'ii ss uc nn ac zz nn oo ts 'ii ss ij ac zz ac ss ee gg 'ii rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0222.wav;adriana
#p ic en tt 'an wn #c en kk uw 'an tt uc uc tt 'en pp uc ff 'oo ij pp aa ss 'an dd uc ff 'uu ij tt rd aa bb aa lh 'an dd uc #c aa kk oo ss tt uu mm 'an dd uc uc zz mm 'ee uw ss pp 'aa ij ss kk on ac ii dd 'eh ij ac ic aa mm aa dd uu rr ee ss 'en dd uc uc zh 'ee ij tt uc dz ic rx ee aa ll ii zz 'aa rr 'ee ss ic ss 'on nh uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0116.wav;adriana
#p vv 'an mm uc ss kk on bb ii nn 'aa rr uc ss ee gg 'in ts ic #k vv oo ss 'ee mm ic pp 'aa gg ac ic 'ee uw nn 'an wn ts ic aa rx ee bb 'en tt uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0147.wav;adriana
#p kk 'en nn 'an wn ff 'ee zz nn 'aa dd ac nn 'an wn 'eh nn 'oh ss uc 'uu nn ic kk uc kk on pp rd oo mm 'ii ss uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0064.wav;adriana
#p uc pp 'on tt uc dz ic vv 'ii ss tt ac dd ac pp rd oo vv 'in ss ij ac ss ee kk un dd 'aa rr ij ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0488.wav;adriana
#p ac aa gg 'uu lh ac dz ic sh 'un bb uc 'eh pp ee rr ii gg 'oh zz ac aa pp 'ee nn ac ss ss ic nn 'an wn ff 'oo rr uu zz 'aa dd ac kk on kk uw ij dd 'aa dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0161.wav;adriana
#p nn 'an wn sh oo rr 'oo uw ss ee kk 'eh rr 'aa uw oo lh 'aa rr ac zz 'aa rr ee ac zz dd uc zz dd ee zz ll ii zz aa mm 'en tt uc zz dz ic tt 'eh rx ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0019.wav;adriana
#p uc 'uu zz uc dz ic rx ee kk 'uu rf ss uc zz dd uc kk ll 'uu bb ic ff 'oh rr ac dz ic kk 'aa zz ac #c nn ac vv ee rf dd 'aa dz ic #c ff 'oo ij 'uu mm ac pp rd oo ij bb ii ss 'an wn dd ac zh uu ss ts 'ii ss ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0572.wav;adriana
#p kk ic 'ii ss uc nn 'an wn ss 'ee zh ac mm 'aa uw vv 'ii ss tt uc pp 'ee ll uc ee dd uu kk aa dd 'oo rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0135.wav;adriana
#p 'eh ss tt ac mm 'uu zz ic kk ac kk ic 'eh rr ac tt 'an wn rx ee 'aa uw tt an bb 'en #c dd 'ee zz dz ic kk ic un dz 'ii ac mm uu dd 'oo uw dz ic vv 'ii dd ac vv ii rr 'oo uw 'aa uw gg uc dd ac en pp rd 'ee zz ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0065.wav;adriana
#p mm an dd 'oo uw ac vv oo tt aa ss 'an wn ss 'ee rf kk on vv oo kk 'aa dd ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0051.wav;adriana
#p dd ac zz vv 'aa rr ij ac ss ff 'aa bb rd ic kk ac ss kk ic ff ee sh 'aa rr an wn kk on uc aa uw mm 'en tt uc dd ac pp ii rr aa tt aa rr 'ii ac #c nn en nh 'uu mm ac 'eh rr ac dd ac nn 'oh ss ac rx ee zh ii 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0065.wav;adriana
#p ss 'oh ss ic nn 'an wn ff 'oo ss ic pp oo ss 'ii vv ee uw kk on ss uu uw tt 'aa rr uc in ff 'oh rf mm ic dz ic rx en dz ii mm 'en tt uc zz ic uc zz vv aa ll 'oo rr ic zz dd ac zz aa pp ll ii kk aa ss 'on jn zz ic rx ee zz gg 'aa ts ic ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_gen/wav22/eps_rispido_gen0135.wav;adriana
#p dd 'eh ss tt ac vv 'ee zz nn 'an wn ff 'oo ij pp oo ss 'ii vv ee uw #c mm 'aa ss tt 'en nh uc ss ee rf tt 'ee zz ac kk ic kk on ss ee gg ii rr 'aa dd ac pp rd 'oh ss ic mm ac vv 'ee ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0008.wav;adriana
#p mm 'oh dd uc kk 'oo mm uc uc zz aa ll 'uu nn uc zz mm ic pp ee rf gg 'un tt an wn pp 'ee ll ac ff 'aa uw tt ac dz ic pp rd 'oh vv ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0473.wav;adriana
#p 'aa uw ll ii gg 'aa rf #c aa vv 'ii zz ic ii mm ee dz ii aa tt aa mm 'en ts ic ss 'oo bb rd ic ss 'ee uw ss ss in tt 'oo mm ac zz ic ss ic aa uw gg 'en mm 'aa ij zz dd ac ff aa mm 'ii ll ij ac ee ss tt 'aa dd oo 'en ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0186.wav;adriana
#p ss ee rr 'aa 'uu mm ac ee ss pp ee rr ii 'en ss ij ac in kk rd 'ii vv ee uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0031.wav;adriana
#p 'oh lh ac #c tt aa uw vv 'ee zz 'ee uw nn 'an wn tt 'en nh ac en tt en dz 'ii dd uc mm 'un in tt uc bb 'en #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0025.wav;adriana
#p tt 'en nh uc kk 'aa rf tt ac zz ic kk 'aa rf tt ac zz dd uc mm 'ee uw aa mm 'oo rf #c pp 'aa rr ac rx ee ff ll ee kk ss 'an wn ic aa uw tt oo kk rd 'ii ts ic kk ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0226.wav;adriana
#p nn 'an wn 'eh pp oo rr aa kk 'aa zz uc kk ic 'oo zh ic uc zz aa ss ee ss 'oh rr ic uw zz nn 'an wn ss 'an wn ss 'in pp ll ic zz nn uc mm 'un dd uc ff 'eh sh an #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0171.wav;adriana
