phonetic_transcription;wav_path;speaker;style
#p pp 'aa rr ac ac rx ee ts ii rr 'aa dd ac dd uc aa pp aa rr 'ee lh uc #c uc ts ii tt uu ll 'aa rf dd 'eh vv ic ss ic dz ii rr ii zh 'ii rr aa tt 'eh 'uu mm ac ll 'oh zh ac pp rd 'oh pp rd ij ac dd ac kk ll 'aa rr uc #c pp oo rf tt 'an dd uc dd oo kk uu mm 'en tt uc kk on ff 'oh tt uc #c en aa tt 'eh ss ee tt 'en tt ac ic dd 'uu ac zz 'oh rr ac ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/atendimento/wav22/atendimento0097.wav;adriana;neutro
#p rx 'uu ac ee ss tt 'aa dd uc zz vv en ss ee zz ll 'aa uw en zh 'en nh uc #c kk 'an pp uc mm oo uw rr 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-adriana/enderecos/wav22/enderecos0197.wav;adriana;neutro
#p ii vv 'eh kk uc #c ii vv 'eh kk uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/veiculos/wav22/veiculos0007.wav;adriana;neutro
#p kk aa dd 'ee ac zz nn 'oh vv ac zz rx 'eh gg rd ac ss pp 'aa rr ac aa kk 'oo rf dd uc zz en in vv ee ss ts ii gg aa ss 'on jn ss #q;/l/disk1/awstebas/data/TTS/speaker-adriana/interrogativas/wav22/interrogativas0157.wav;adriana;neutro
#p kk 'aa zz uc kk 'ee ij rr ac rx ee ss ee bb 'ee rf pp oo rr 'eh ss ic 'ee mm ic 'eh ss ic #c mm ic in ff 'oh rf mm ic uc nn 'uu mm ee rr uc dz ic un tt ee ll ee ff 'oo nn ic ss ee ll uu ll 'aa rf kk on dd 'ee dd 'ee dd 'ee pp 'aa rr ac kk ic 'ee uw lh ic en vv 'ii ij uc kk 'oh dz ic gg uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_avon/wav22/pg_avon0024.wav;adriana;neutro
#p uc zz 'eh pp ss kk on nn aa vv ee gg aa ss 'an wn ll ii bb ee rr 'aa dd ac ss 'an wn #k uu aa ts ii zz 'aa pp ic #c uw 'ee ij zz ic #c ff ee ij ss ii bb 'uu kk ic #c in ss tt aa gg rd 'an #c tt uw 'ii tt ee rf #p;/l/disk1/awstebas/data/TTS/speaker-adriana/ibm_tim/wav22/ibm_tim0100.wav;adriana;neutro
#p dd ee ss kk 'uu uw pp ac 'ee uw nn 'an wn en tt en dz 'ii mm 'un in tt uc bb 'en uc kk ic vv oo ss 'ee ff aa ll 'oo uw #p;/l/disk1/awstebas/data/TTS/speaker-adriana/teste_modulos_canada/wav22/pg_demoKami_v20056.wav;adriana;neutro
#p aa ff ii rf mm 'an dd uc kk ic en tt rd ee gg 'oo uw ac vv ii tt 'oh rr ij ac nn uc bb ll 'oh gg ic dz ic 'aa uw dd uc rx ee bb 'ee ll uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica1566.wav;adriana;neutro
#p aa kk 'ii 'eh ac gg aa bb rd ii 'eh ll ac dd ac ff ll 'eh kk ss #c dd ac zh 'ee bb aa rf bb 'oh zz ac #c ic dd uc pp 'an #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_flex/wav22/pg_flex0076.wav;adriana;neutro
#p dz ic nn 'aa dd ac #e;/l/disk1/awstebas/data/TTS/speaker-adriana/emocao/wav22/emocao0095.wav;adriana;neutro
#p tt 'en aa uw gg 'un tt ee ll ee ff 'oo nn ic kk oo mm ee rf ss ii 'aa uw 'on dz ic 'ee uw pp 'oh ss ac en kk on tt rd 'aa ll ac #q;/l/disk1/awstebas/data/TTS/speaker-adriana/atendimento/wav22/atendimento0209.wav;adriana;neutro
#p aa gg rd aa dd ee ss 'ee mm uc ss pp 'ee ll ac ss 'uu ac aa tt en ss 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-adriana/teste_modulos_canada/wav22/pg_demoKami_v20206.wav;adriana;neutro
#p aa gg uw 'aa rf dz ic kk ic ss 'uu ac ll ii gg aa ss 'an wn ss ee rr 'aa tt rd an ss ff ee rr 'ii dd ac ac un dz ic nn 'oh ss uc ss kk oo ll aa bb oo rr aa dd 'oo rr ic ss #e;/l/disk1/awstebas/data/TTS/speaker-adriana/invenit/wav22/invenit0017.wav;adriana;neutro
#p vv ee rr ii ff ii kk 'ee ij nn uc mm 'ee uw ss ii ss tt 'ee mm ac ic vv oo ss 'ee ff 'aa zz rx ee kk 'aa rf gg ac zz mm en ss aa uw mm 'en ts ic #c kk oo rx 'eh tt uc #q;/l/disk1/awstebas/data/TTS/speaker-adriana/akiva/wav22/akiva0010.wav;adriana;neutro
#p kk 'en ff 'oo rf kk oo ll ee tt 'aa rr uc ss 'aa kk uc pp rd ee ss 'ii zz ac uu zz 'aa rf ll 'uu vv ac ss pp 'aa rr ac dd ee ss kk aa rf tt 'aa ll uc ic dd ee pp 'oo ij zz dd 'eh vv ic zh oo gg 'aa rr ac zz ll 'uu vv ac ss ff 'oh rr ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/chat_covid/wav22/chat_covid0068.wav;adriana;neutro
#p nn ee gg aa ts ii vv aa ss 'an wn nn uc zz 'oh rf gg an wn zz dz ic pp rd oo tt ee ss 'an wn 'aa uw kk rd 'eh dz ic tt uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_avon/wav22/pg_avon0037.wav;adriana;neutro
#p vv 'ee zh 'oh tt ac kk 'aa #c dd 'ee 'oh 'oo #p;/l/disk1/awstebas/data/TTS/speaker-adriana/siglas/wav22/siglas0130.wav;adriana;neutro
#p uc pp aa gg aa mm 'en tt uc vv en ss 'ee uw en #d tt rd 'ee zz dz ic mm 'aa ij uw #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_demoPrioritario/wav22/pg_demoPrioritario0090.wav;adriana;neutro
#p nn 'an wn tt oo kk 'aa rf bb 'oo kk ac #c nn aa rr 'ii zz 'oo uw 'oh lh uc ss kk on ac zz mm 'an wn ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/chat_covid/wav22/chat_covid0051.wav;adriana;neutro
#p kk ll 'ee ij dz ic mm ii ts 'ii ij ff uu zh 'ii ij #p;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes/wav22/nomes0510.wav;adriana;neutro
#p aa ss 'eh ss ic pp oo rf tt 'aa uw dd uc aa ll 'uu nn uc pp ii tt 'aa gg oo rr ac ss kk oo ll 'eh zh ic uw ss pp 'aa rr ac in pp rd ee ss 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_generico/wav22/pg_generico0160.wav;adriana;neutro
#p 'aa pp ee ss 'oo ac zz vv ii vv 'en dd uc en tt ee rf mm ii nn 'aa ij zz ic pp rd 'aa ss ac zz dd ac kk aa pp ii tt 'aa uw #q;/l/disk1/awstebas/data/TTS/speaker-adriana/interrogativas/wav22/interrogativas0186.wav;adriana;neutro
#p mm ic ff 'aa ll ac 'uu mm ac kk 'oo ij zz ac #s pp 'oh ss uc ll ii gg 'aa rf dd ee pp 'oo ij ss #q;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_generico/wav22/pg_generico0100.wav;adriana;neutro
#p ic uc kk ic ss ee rr 'aa ff 'ee ij tt uc nn uc bb rd aa zz 'ii uw #q;/l/disk1/awstebas/data/TTS/speaker-adriana/interrogativas/wav22/interrogativas0078.wav;adriana;neutro
#p in ff ee ll ii zz mm 'en ts ic ee ss tt 'oo uw kk on 'ee rx uc zz nn uc mm 'ee uw ss ii ss tt 'ee mm ac #p pp 'eh ss uc kk ic aa gg uw 'aa rf dz ic un mm oo mm 'en tt uc en kk uw 'an tt uc tt rd an ss ff 'ii rr uc ss 'uu ac ll ii gg aa ss 'an wn pp 'aa rr ac un dz ic nn 'oh ss uc zz aa tt en dd 'en ts ic ss #p nn 'an wn dd ee zz ll 'ii gg ic #c aa tt 'eh mm 'aa ij ss #e;/l/disk1/awstebas/data/TTS/speaker-adriana/robbu/wav22/robbu0057.wav;adriana;neutro
#p 'an nn ac kk aa rr oo ll 'ii nn ac dz ic oo ll ii vv 'ee ij rr ac ss 'an tt uc ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes/wav22/nomes0003.wav;adriana;neutro
#p zh oo rf nn aa ll 'ii ss tt ac 'eh kk on dd ee nn 'aa dd uc pp oo rf dz ii ff aa mm aa ss 'an wn nn uc pp ee rr 'uu #q;/l/disk1/awstebas/data/TTS/speaker-adriana/interrogativas/wav22/interrogativas0239.wav;adriana;neutro
#p aa ss en bb ll 'eh ij ac zh ee rr 'aa uw dd ac 'oo nn uc #c en 'uu uw ts ic mm ac aa nn 'aa ll ic zz ic #c kk on uu rf zh 'en ss ij ac dz ic tt oo mm 'aa rr 'uu mm ac dd ee ss ii zz 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica0814.wav;adriana;neutro
#p kk uw 'aa uw uc dd 'ee dd 'ee dd 'ee kk oo rx 'eh tt uc #q;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_interrogativas/wav22/pg_interrogativas0015.wav;adriana;neutro
#p nn 'oh ss uc tt ee ll ee ff 'oo nn ic pp 'aa rr ac kk on tt 'aa tt uc 'eh uc kk uw 'aa tt rd uc mm 'ii uw ic kk uw 'aa tt rd uc #c zz 'eh rr uc zz 'eh rr uc dd 'oo ij zz nn 'oh vv ic #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_renner/wav22/pg_renner0053.wav;adriana;neutro
#p nn 'an wn ll oo kk aa ll ii zz 'an mm uc zz uc ss 'ee uw ss 'ee pp 'ee 'eh ff ic nn ac bb 'aa zz ic dz ic kk ll ii 'en ts ic zz mm 'ee uw kk aa rf tt 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_meucartao/wav22/pg_meucartao0082.wav;adriana;neutro
#p ee ss kk 'uu tt ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/neutro/wav22/neutro0059.wav;adriana;neutro
#p aa tt 'en dz ic 'aa uw zz an ss 'ee ij uw zz dd ac zz ee ss kk 'oh ll ac zz dz ic ss 'an bb ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica1681.wav;adriana;neutro
#p dz ii zh 'ii ts ic nn 'oh vv ic pp 'aa rr ac nn 'an wn ic tt rd 'ee ss pp 'aa rr ac ss 'in #p;/l/disk1/awstebas/data/TTS/speaker-adriana/aec/wav22/aec0024.wav;adriana;neutro
#p vv 'aa ij 'an ts ic zz dd uc ff ee sh aa mm 'en tt uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/callcenter/wav22/callcenter0822.wav;adriana;neutro
#p tt oo tt aa ll ii zz 'an dd uc uc vv aa ll 'oo rf dd 'ee #k;/l/disk1/awstebas/data/TTS/speaker-adriana/robbu/wav22/robbu0101.wav;adriana;neutro
#p oh kk 'ee ij #p;/l/disk1/awstebas/data/TTS/speaker-adriana/neutro/wav22/neutro0011.wav;adriana;neutro
#p uc pp aa ij nn 'eh uw dd uc ll ee ij tt 'oo rf nn uc 'uu uw ts ic mm uc dz 'ii ac ff aa ll 'oo uw ss 'oo bb rd ic uc zz 'an nn uc zz dz ic pp rd ii zz 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-adriana/freqpalavras/wav22/freqpalavras0235.wav;adriana;neutro
#p mm 'aa zz 'aa aa 'ii pp aa pp 'eh ij zz dd uc in pp 'oo ss tt uc dz ic rx 'en dd ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica0675.wav;adriana;neutro
#p pp 'aa rr ac 'eh ss ac mm 'ee zz mm uc #c 'oo uw pp 'aa rr ac ac pp rd 'oh ss ic mm ac #q;/l/disk1/awstebas/data/TTS/speaker-adriana/interrogativas/wav22/interrogativas0105.wav;adriana;neutro
#p ss ic vv oo ss 'ee ee ss tt 'aa ss en ts 'in dd uc dd 'oo ij ss #c 'oo uw mm 'aa ij ss ss in tt 'oo mm ac ss #c 'eh mm 'un in tt uc in pp oo rf tt 'an ts ic bb uu ss kk 'aa rr aa zh 'uu dd ac mm 'eh dz ic kk ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/chat_covid/wav22/chat_covid0091.wav;adriana;neutro
#p gg rd 'aa ss ac zz ac dd 'ee uw ss #c tt 'en 'uu mm ac kk 'eh dd ac dd 'aa gg uw ac pp 'eh rf tt uc dd 'eh ll ac ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica1656.wav;adriana;neutro
#p mm ic dz 'ii gg ac kk uw 'aa uw 'eh uc mm oo ts 'ii vv uc dd uc ss 'ee uw kk on tt 'aa tt uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/ibm_tim/wav22/ibm_tim0249.wav;adriana;neutro
#p ee ss tt 'oo uw en tt en dd 'en dd uc kk ic vv oo ss 'ee ee ss tt 'aa kk on aa uw gg 'un dd 'ee ss ts ic ss ss in tt 'oo mm ac ss #p ee ss tt 'oo uw ss 'eh rf tt ac #q;/l/disk1/awstebas/data/TTS/speaker-adriana/chat_covid/wav22/chat_covid0088.wav;adriana;neutro
#p dz ic kk ll 'oh vv ic ss pp 'aa rr ac kk ll 'oh vv ic ss #c kk on kk ll 'oh vv ic ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes_freq/wav22/nomes_freq0230.wav;adriana;neutro
#p 'ee uw tt 'en nh uc 'uu mm ac in ff oo rf mm aa ss 'an wn in pp oo rf tt 'an ts ic #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_vivo/wav22/pg_vivo0018.wav;adriana;neutro
#p pp rd ii mm 'ee ij rr uc tt 'uu rf nn uc ic ss ee gg 'un dd uc tt 'uu rf nn uc mm aa rf kk 'aa dd uc ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica1662.wav;adriana;neutro
#p rx aa ff aa 'eh uw #q;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes_int/wav22/nomes_int0010.wav;adriana;neutro
#p kk ic bb 'on #e 'an ts ic zz dz ic ss aa 'ii rf #c mm ic dz 'ii gg ac ss ic 'eh ss tt ac zz in ff oo rf mm aa ss 'on jn ss ff 'oo rr an wn 'uu tt ee ij ss pp 'aa rr ac vv oo ss 'ee #q;/l/disk1/awstebas/data/TTS/speaker-adriana/chat_covid/wav22/chat_covid0112.wav;adriana;neutro
#p ss 'oh un kk ic gg an nh 'oo uw ff 'oh gg uc zz dz ic aa rf ts ii ff 'ii ss ic uw #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica0708.wav;adriana;neutro
#p 'ee uw aa pp 'oh ij uw ac ii dd 'eh ij ac mm 'aa zz nn 'an wn ss ic ff 'oo rr 'ee ss ic ll oo kk 'aa uw #p;/l/disk1/awstebas/data/TTS/speaker-adriana/freqpalavras/wav22/freqpalavras0091.wav;adriana;neutro
#p vv 'oh tt uc ss pp 'aa rr ac uc mm 'eh dz ic kk uc dd uc oo ss pp ii tt 'aa uw dd ac ss kk ll 'ii nn ic kk ac zz dz ic mm 'aa tt uc gg rd 'oo ss uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica1788.wav;adriana;neutro
#p rx oo uw bb 'aa rf ss en bb aa rr 'uu lh uc 'oo uw kk uw aa dd rd 'ii lh ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica0039.wav;adriana;neutro
#p 'an ts ic zz dz ic dd ee zz ll ii gg 'aa rf #c mm ic in ff 'oh rf mm ic uc kk ic vv oo ss 'ee pp rd ee ss 'ii zz ac #c tt aa uw vv 'ee zz 'ee uw kk on ss 'ii gg ac ts ic aa zh uu dd 'aa rf pp oo rr aa kk 'ii #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_amc/wav22/pg_amc0051.wav;adriana;neutro
#p 'ee uw ee ss tt rd an nh 'ee ij mm 'un in tt uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/callcenter/wav22/callcenter0890.wav;adriana;neutro
#p mm 'aa zz zh ee rr aa uw mm 'en ts ic sh 'ee gg ac ss eh rf ts 'in nh uc dd 'en tt rd uc dd uc pp rd 'aa zz uc vv 'ii uw #q;/l/disk1/awstebas/data/TTS/speaker-adriana/callcenter/wav22/callcenter0482.wav;adriana;neutro
#p ii zz rx aa 'eh uw gg on zz 'aa gg ac ll 'ii rr ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes/wav22/nomes0443.wav;adriana;neutro
#p ac ii dd 'eh ij ac 'eh ac dz ic rx ee ff ll ee ts 'ii rr ac zz rx 'oo uw pp ac zz dd ac kk 'oo rf ts ic #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica0974.wav;adriana;neutro
#p tt 'ee zz 'ee 'eh rx ic 'ee nn ic #c kk 'ee 'aa 'eh ss ic 'ee #p;/l/disk1/awstebas/data/TTS/speaker-adriana/siglas/wav22/siglas0284.wav;adriana;neutro
#p ss 'oh un mm oo mm 'en tt uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/callcenter/wav22/callcenter0002.wav;adriana;neutro
#p kk aa tt ee gg oo rr 'ii ac zz dz ic bb 'aa zz ic #c kk on pp 'ii zz uc ss ss aa ll aa rr ii 'aa ij ss pp rd 'oh pp rd ic uw ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica0385.wav;adriana;neutro
#p nn ac ss 'ii rr ij ac uc 'in dz ic ss ic ee ss tt 'ee vv ic bb 'en ss 'in pp ll ic ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica0958.wav;adriana;neutro
#p dz ic mm aa rr ii 'an nn ac pp 'aa rr ac mm aa rr ii 'an nn ac #c kk on mm aa rr ii 'an nn ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes_freq/wav22/nomes_freq0131.wav;adriana;neutro
#p dd 'oo nn ac dz ic un tt ee rx 'ee nn uc nn uc ss ee mm ii tt 'eh rr ic uw ii zz rx aa ee ll 'ii tt ac dd uc zh aa ss an nn 'an #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica0658.wav;adriana;neutro
#p ss 'eh rf tt uc #c vv oo ss 'ee tt 'en kk 'oo mm uc aa nn oo tt 'aa rr uc zz nn 'uu mm ee rr uc ss #q pp 'oh ss uc ff aa ll 'aa rf #q;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_amc/wav22/pg_amc0029.wav;adriana;neutro
#p oh kk 'ee ij aa gg uw 'aa rf dd uc #e;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_localcred/wav22/pg_localcred0048.wav;adriana;neutro
#p bb en zh aa mm 'in pp on pp 'ee uw ff oo rf tt uu nn 'aa tt uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes/wav22/nomes0517.wav;adriana;neutro
#p rx 'uu ac ii uw dd ee ff 'on ss uc #c kk aa nn 'uu dd uc ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/enderecos/wav22/enderecos0183.wav;adriana;neutro
#p 'eh ll ac zz nn uc zz aa pp rd oo ss 'ii mm an wn 'oo uw nn uc zz aa ff 'aa ss tt an wn #q;/l/disk1/awstebas/data/TTS/speaker-adriana/interrogativas/wav22/interrogativas0254.wav;adriana;neutro
#p oo ll 'aa ii zz aa bb 'eh uw #c oo ll 'aa vv aa ll en ts 'ii nn ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/elev_dentalprime/wav22/elev_dentalprime0044.wav;adriana;neutro
#p 'oh vv oo ss 'ee pp 'oh dz ic aa ss ee ss 'aa rr uc bb oo ll 'ee tt uc en nn 'oh ss uc ss 'aa ij ts ic dd 'aa bb ll ic uw dd 'aa bb ll ic uw dd 'aa bb ll ic uw pp 'on tt uc pp gg mm 'aa ij ss pp 'on tt uc kk 'on pp 'on tt uc bb 'ee 'eh rx ic #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_demoKami_v2/wav22/pg_demoKami_v20022.wav;adriana;neutro
#p aa ll 'oo #c aa ll 'oo #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_generico/wav22/pg_generico0123.wav;adriana;neutro
#p vv 'an mm uc ss ff aa zz 'ee rr aa ss 'in #k vv 'oo uw tt rd an ss ff ee rr 'ii rr uc aa tt en dz ii mm 'en tt uc pp 'aa rr ac un dz ic nn 'oh ss uc zz aa tt en dd 'en ts ic ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_demoKami_v2/wav22/pg_demoKami_v20073.wav;adriana;neutro
#p nn 'ee ss ts ic kk 'aa zz uc #c vv oo ss 'ee pp 'eh rf dz ic uc dd ee ss kk 'on tt uc ic tt 'en zh 'uu rr uc zz mm en ss 'aa ij zz dz ic dd 'oo ij ss pp oo rf ss 'en tt uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_demoKami_v2/wav22/pg_demoKami_v20093.wav;adriana;neutro
#p en ss ee rx 'oo uw uc aa rf ss ee nn 'aa uw bb 'eh ll ic kk uc dd ac kk uw aa dd rd 'ii lh ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica0630.wav;adriana;neutro
#p dd ee ss kk 'uu uw pp ac 'ee uw nn 'an wn en tt en dz 'ii mm 'un in tt uc bb 'en uc kk ic vv oo ss 'ee ff aa ll 'oo uw #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_demoKami_v2/wav22/pg_demoKami_v20056.wav;adriana;neutro
#p oo bb rd ii gg 'aa dd ac pp oo rf ll ii gg 'aa rf pp 'aa rr ac un aa tt en dd 'en ts ic #p aa gg uw 'aa rf dz ic pp 'aa rr ac ss 'ee rr aa tt en dz 'ii dd uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/atendimento/wav22/atendimento0008.wav;adriana;neutro
#p vv 'an mm uc ff aa zz 'ee rr uc ss ee gg 'in ts ic #k vv 'oo uw tt rd an ss ff ee rr 'ii rr uc aa tt en dz ii mm 'en tt uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_demoKami_v2/wav22/pg_demoKami_v20080.wav;adriana;neutro
#p tt 'eh uw mm ac #q;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes_int/wav22/nomes_int0193.wav;adriana;neutro
#p dd 'eh bb oo rr ac kk rd ii ss ts 'ii nn ac 'aa uw vv ic ss ff ee rx 'ee ij rr ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes/wav22/nomes0217.wav;adriana;neutro
#p ss 'in tt 'en kk 'oo mm uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/callcenter/wav22/callcenter0824.wav;adriana;neutro
#p ss oo rr oo kk 'aa bb ac aa ts 'in zh ic kk uw an ts 'ii ac dd ac dz 'ii vv ic dd ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica0075.wav;adriana;neutro
#p 'eh ll en tt rd in dd 'aa dz ic vv ii 'ee ij rr ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes/wav22/nomes0356.wav;adriana;neutro
#p ic ee vv 'ii tt ac uc en vv 'ii uw dz ic 'uu mm ac nn oo ts ii ff ii kk aa ss 'an wn eh ss tt rd aa zh uu dz ii ss ii 'aa uw #p;/l/disk1/awstebas/data/TTS/speaker-adriana/atendimento/wav22/atendimento0165.wav;adriana;neutro
#p dd ee ss kk 'uu uw pp ac #c nn 'an wn en tt en dz 'ii mm 'un in tt uc bb 'en uc kk ic ff aa ll 'oo uw #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_amc/wav22/pg_amc0001.wav;adriana;neutro
#p kk aa zz aa bb ll 'an kk ac #c ll aa rr an zh 'aa uw #p;/l/disk1/awstebas/data/TTS/speaker-adriana/enderecos/wav22/enderecos0282.wav;adriana;neutro
#p zh ii zz ll 'ee nn ic ff ll 'oo rr ic zz dz ic gg oo dd 'oh ij vv aa ll 'in #p;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes/wav22/nomes0562.wav;adriana;neutro
#p kk aa rr oo ll 'ii nn ic rx oo dd rd 'ii gg ic zz 'aa uw vv ic ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes/wav22/nomes0241.wav;adriana;neutro
#p aa pp rd ee zz 'en ts ic uc ss 'ee uw kk aa rf tt 'an wn dz ic ii dd en ts ii ff ii kk aa ss 'an wn ic uc dd oo kk uu mm 'en tt uc dz ic ii dd en ts ii dd 'aa dz ic #p;/l/disk1/awstebas/data/TTS/speaker-adriana/sulamerica_saude/wav22/sulamerica_saude0040.wav;adriana;neutro
#p ss en ac kk oo bb rd 'an ss ac dz ic 'ii 'oh 'eh ff ic ic kk on ll 'on gg uc pp rd 'aa zz uc dz ic pp aa gg aa mm 'en tt uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/bradesco_bia/wav22/bradesco_bia0005.wav;adriana;neutro
#p ll aa mm en tt 'an mm uc ss pp 'ee ll uc oo kk oo rx 'ii dd uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_amc/wav22/pg_amc0003.wav;adriana;neutro
#p pp ee rf ff 'ee ij tt uc #e;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_riachuelo/wav22/pg_riachuelo0042.wav;adriana;neutro
#p kk 'oo mm uc dd 'eh vv en ss 'ee rf kk ll aa ss ii ff ii kk 'aa dd uc ss #q;/l/disk1/awstebas/data/TTS/speaker-adriana/interrogativas/wav22/interrogativas0177.wav;adriana;neutro
#p ts 'in nh ac en ss 'uu ac kk aa bb 'ee ss ac kk ic #c nn ac 'uu uw ts ic mm ac pp ee ss kk 'ii zz ac #c ac nn oo vv ii dd 'aa dz ic ss aa 'ii uw dz ic pp 'aa uw tt ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica1835.wav;adriana;neutro
#p pp 'aa rr ac pp rd oo ss ee gg 'ii rf mm uc ss kk on uc aa tt en dz ii mm 'en tt uc #c mm ic kk on ff 'ii rf mm ic ss ic uc ss tt rd 'ee ss pp rd ii mm 'ee ij rr uc zz dz 'ii zh ic tt uc zz dd uc ss 'ee uw ss 'ee pp 'ee 'eh ff ic ss 'an wn zz 'eh rr uc nn 'oh vv ic ss 'eh ts ic #p;/l/disk1/awstebas/data/TTS/speaker-adriana/akiva_fidelizacao/wav22/akiva_fidelizacao0011.wav;adriana;neutro
#p vv oo ss 'ee zh 'aa 'eh nn 'oh ss uc kk ll ii 'en ts ic #q;/l/disk1/awstebas/data/TTS/speaker-adriana/avm_custom/wav22/avm_custom0004.wav;adriana;neutro
#p vv 'ii dd rd uc rx ee tt rd oo vv ii zz 'oo rf ff 'oh rr ac ac ll an tt 'eh rf nn ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/callcenter/wav22/callcenter0461.wav;adriana;neutro
#p bb 'oo ac tt 'aa rf dz ic #c tt 'uu dd uc bb 'en #q;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_meucartao/wav22/pg_meucartao0003.wav;adriana;neutro
#p tt oo ij 'oh tt ac #c tt oo ij 'oh tt ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/veiculos/wav22/veiculos0004.wav;adriana;neutro
