phonetic_transcription;wav_path;speaker;style
#p pp oo dd 'ee mm uc zz nn uc ss ff aa ll 'aa rf dz ic nn 'oo vv uc nn uc ff uu tt 'uu rr uc #q ac zz vv 'ee zz ic zz vv oo ss 'ee mm uu dd 'oo uw dz ic ii dd 'eh ij ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0270.wav;carlos;neutro
#p 'oo uw 'uu mm ac dd oo ss 'ee ij rr ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/demo_showroom/wav22/demo_showroom0307.wav;rosana;neutro
#p nn 'an wn 'oo uw vv ic tt 'en pp uc ic ac vv 'en dd ac ff ii nn aa ll ii zz 'oo uw #p;/l/disk1/awstebas/data/TTS/speaker-rosana/complemento/wav22/complemento0373.wav;rosana;neutro
#p ss in kk uw 'en tt ac ic ss 'in kk uc #c 'on zz ic #c tt rd 'ee zz mm 'ii uw ic tt rd 'ee ss #c mm 'ii uw #d aa ss 'eh ss uc dd uc ee ss tt ee rr ii 'oo rf #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_baseInformacional/wav22/bradesco_baseInformacional0027.wav;rosana;neutro
#p tt rd 'ee zz ic pp oo rf ss 'en tt uc #c ss 'en tt uc ic 'un pp oo rf ss 'en tt uc #c dd ee zz ee nn 'oh vv ic pp oo rf ss 'en tt uc #p;/l/disk1/awstebas/data/TTS/speaker-rosana/porcentagem/wav22/porcentagem0013.wav;rosana;neutro
#p ss ic vv oo ss 'ee nn 'an wn un tt 'aa rf bb 'en ac ff 'oo rf mm ac #c uc zz bb ii ss kk 'oo ij tt uc zz gg rd uu dd aa rr 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0681.wav;carlos;neutro
#p ff rd ee kk uw en ts ii mm 'en ts ic aa kk on tt 'eh ss en aa ss ii dd 'en ts ic ss kk on vv 'ii ts ic mm ac zz nn ac rx oo dd oo vv 'ii ac aa nh an gg uw 'eh rr ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas0963.wav;rosana;neutro
#p kk 'aa rf ll uc zz aa uw bb 'eh rf tt uc ff aa rr 'aa kk uc #c en vv ii zz 'ii tt ac ac ss 'an wn pp 'aa uw ll uc ic ss oo rr oo kk 'aa bb ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas1556.wav;rosana;neutro
#p aa vv 'ii ac in ff oo rf mm aa ss 'on jn zz in ss uu ff ii ss ii 'en ts ic zz ic ii nn aa dd ee kk uw 'aa dd ac ss ss 'oo bb rd ic ss 'uu ac uu ts ii ll ii zz aa ss 'an wn ic rx 'ii ss kk uc ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas1177.wav;rosana;neutro
#p un vv ee 'ii kk uc ll uc an ff 'ii bb ic uw #c 'oo uw un rx ee ll 'oh zh ic uw aa nn aa ll 'oh zh ic kk uc #p;/l/disk1/awstebas/data/TTS/speaker-rosana/demo_showroom/wav22/demo_showroom0200.wav;rosana;neutro
#p uc pp rd ee zz ii dd 'en ts ic dd uc zz ee ss tt 'aa dd uc zz uu nn 'ii dd uc ss #c mm ii nn 'uu tt uc zz dd ee pp 'oo ij ss #c nn 'an wn rx ee zz ii ss ts 'ii uw 'aa uw ss ff ee rr ii mm 'en tt uc ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/freqpalavras/wav22/freqpalavras0044.wav;rosana;neutro
#p ac aa zh 'uu dd ac dd ac dd 'uu pp ll ac nn ac pp oo ll 'ii ts ic kk ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1764.wav;carlos;neutro
#p 'eh un pp rd aa zz 'ee rf kk on nh ee ss 'ee ll ac #e;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_conteudoInformacional/wav22/bradesco_conteudoInformacional0394.wav;rosana;neutro
#p ac ii mm 'aa zh en dd uc pp aa uw ll 'in nh uc #c 'aa un mm 'ee zz nn uc en ss 'ii nn uc ff un dd aa mm en tt 'aa uw #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas0378.wav;rosana;neutro
#p dz ic aa ll 'ii ss ic pp 'aa rr ac aa ll 'ii ss ic #c kk on aa ll 'ii ss ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/nomes_freq/wav22/nomes_freq0185.wav;carlos;neutro
#p ll uu gg 'aa rf nn ac rx ee zh ii 'an wn pp 'aa rr ac kk 'en ff 'oo rf ss 'oh ss ic uw dd ac en pp rd 'ee zz ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas0738.wav;rosana;neutro
#p ss 'an wn nn ee ss ee ss 'aa rr ic uw zz uc ss kk 'oh dz ic gg uc ss ss uu 'ii ff ts ic ic ii bb 'an pp 'aa rr ac ff aa zz 'ee rr uc kk aa dd 'aa ss tt rd uc #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_baseInformacional/wav22/bradesco_baseInformacional0151.wav;rosana;neutro
#p tt 'uu dd uc bb 'en #e ac kk ll 'aa rr uc aa gg rd aa dd 'eh ss ic ss 'uu ac aa tt en ss 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-rosana/akiva/wav22/akiva0024.wav;rosana;neutro
#p kk ic tt 'aa uw 'ee in #q;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0156.wav;carlos;neutro
#p uc dz ii rr 'ee ij tt uc dz ic 'ii rr ic vv 'ii rf dd ac rx ee zh ii 'an wn #c dd 'ee zz dz ic en tt 'an wn #c ee ss tt 'aa nn ac ll 'ee ij #p;/l/disk1/awstebas/data/TTS/speaker-rosana/freqpalavras/wav22/freqpalavras0131.wav;rosana;neutro
#p gg 'uu gg ac ic zh aa ij mm 'in nh uc on ss 'in zz dz ii ss pp aa rr 'aa rr an wn ac zz 'aa rf mm ac zz dz ic ff 'oo gg uc #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas0221.wav;rosana;neutro
#p vv oo ss 'ee aa ss 'eh ss ac ss 'uu ac kk 'on tt ac nn uc ss 'aa ij ts ic dd uc bb 'an kk uc bb rd aa dd 'ee ss kk uc #c ic vv 'aa ij en kk on tt rd 'aa rr 'eh ss ac oo pp ss 'an wn nn ac pp 'aa rf ts ic ss uu pp ee rr ii 'oo rf #c dd uc ll 'aa dd uc dz ii rr 'ee ij tt uc dd ac pp 'aa zh ic nn ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bia_googleAssistant/wav22/bia_googleAssistant0337.wav;rosana;neutro
#p 'eh pp oo ss 'ii vv ee uw kk on pp rd 'aa rr un vv ee 'ii kk uc ll uc dz ic 'oo uw tt rd uc ee ss tt 'aa dd uc kk on uc kk on ss 'oh rf ss ic uw #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_baseInformacional/wav22/bradesco_baseInformacional0275.wav;rosana;neutro
#p tt 'aa ss 'eh rf tt uc #p en tt 'an wn vv 'oo uw ts ic tt rd an ss ff ee rr 'ii rf pp rd ac vv oo ss 'ee ff aa zz 'ee rr 'eh ss ac mm uu dd 'an ss ac dz ic pp ll 'an nn uc kk on un ee ss pp ee ss ii aa ll 'ii ss tt ac #c ss 'oh un in ss tt 'an ts ic #p;/l/disk1/awstebas/data/TTS/speaker-rosana/mutant/wav22/mutant0074.wav;rosana;neutro
#p kk 'en tt 'en gg aa ss tt rd 'ii ts ic dd 'eh vv ic ee vv ii tt 'aa rf kk oo mm 'ee rf mm 'aa ss ac ss kk on mm 'oo lh uc dz ic tt oo mm 'aa ts ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1197.wav;carlos;neutro
#p kk aa kk 'aa dd 'ee uw 'uu mm ac aa ss ii ss tt 'en ss ij ac ic mm aa rf kk 'oo uw un gg oo ll 'aa ss uc #p;/l/disk1/awstebas/data/TTS/speaker-rosana/complemento/wav22/complemento0523.wav;rosana;neutro
#p ff 'ii lh uc zz nn ac gg 'eh rx ac ss ii gg nn ii ff 'ii kk ac mm uu dd 'aa rr ac ee uw rr 'oh pp ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0113.wav;carlos;neutro
#p ss oo ll ii ss 'ii ts ic uc kk aa rf tt 'an wn #c un aa pp aa rf tt aa mm 'en tt uc 'oo uw 'uu mm ac kk 'aa zz ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_bia/wav22/bradesco_bia0215.wav;rosana;neutro
#p ff aa zz 'ee rf tt rd an ss ff ee rr 'en ss ij ac 'en tt rd ic kk 'on tt ac zz bb rd aa dd 'ee ss kk uc #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_erroTransferencia/wav22/bradesco_erroTransferencia0348.wav;rosana;neutro
#p uc tt 'en pp uc dz ic tt rd aa bb 'aa lh uc dd ac kk 'oh pp ac dd uc bb rd aa zz 'ii uw #c ss ee gg 'un dd uc ac pp oo ll 'ii ss ij ac ss ii vv 'ii uw #c 'eh dz ic ss 'ee ij zz 'oh rr ac zz nn uc rx 'ii uw gg rd 'an dz ic dd uc ss 'uu uw #p;/l/disk1/awstebas/data/TTS/speaker-rosana/freqpalavras/wav22/freqpalavras0051.wav;rosana;neutro
#p ll 'ii sh uc 'aa ss tt oo nn ee ll 'aa dd ac ss #c zh oo gg 'aa dd uc zz nn un mm 'aa tt uc ll 'aa nn ac ff rd 'en ts ic #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas0850.wav;rosana;neutro
#p un pp ll 'an nn uc dz ic ll 'on dd rd ic ss #c en vv ii gg 'oo rr 'aa dd 'uu ac zz dd 'eh kk ac dd ac ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/complemento/wav22/complemento0110.wav;rosana;neutro
#p nn uc mm 'un dd uc tt 'oo dd uc tt 'en tt an wn kk rd ii 'aa rr 'uu mm ac rx ee vv oo ll uu ss 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1821.wav;carlos;neutro
#p uc dz 'ii ss kk uc ss ee rr 'aa ll an ss 'aa dd uc ss en dz ii ss kk uu ss 'an wn nn 'en bb aa rf gg 'an nh ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1258.wav;carlos;neutro
#p aa uw gg 'en kk ic tt 'en nh ac kk 'oo mm uc bb 'aa zz ic uc pp aa ss 'aa dd uc nn ac zz gg rd 'eh vv ic ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1392.wav;carlos;neutro
#p 'ee uw ii dd en ts ii ff ii kk 'ee ij un ll aa gg 'aa rf tt uc dd ac tt 'eh rx ac #c 'oo uw 'uu mm ac tt aa rf tt aa rr 'uu gg ac dz ic kk 'aa ij sh ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/demo_showroom/wav22/demo_showroom0017.wav;rosana;neutro
#p an tt 'oh nn ic uw #q;/l/disk1/awstebas/data/TTS/speaker-rosana/nomes_isolados/wav22/nomes_isolados0078.wav;rosana;neutro
#p tt 'en dd uc ac in ff ll uu 'en ss ij ac #c pp rd oo kk 'uu rr ac pp 'ee ll uc mm ee lh 'oh rf #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas1879.wav;rosana;neutro
#p dd 'aa tt ac dd ac tt rd an ss ff ee rr 'en ss ij ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_erroTransferencia/wav22/bradesco_erroTransferencia0057.wav;rosana;neutro
#p mm ee dz 'ii dd ac zz ic dd ee ss tt rd uu ij ss 'an wn dz ic gg aa rr 'aa zh en dd 'eh vv en ss 'ee rr oo bb ss ee rf vv 'aa dd ac ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas0642.wav;rosana;neutro
#p bb ee nn ee ff 'ii ss ic uw kk ic rx ee pp rd ee zz 'en tt ac uc aa tt uu 'aa uw dd 'eh ff ic ss ic ts ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0273.wav;carlos;neutro
#p uc 'oh mm en ee ss pp ll 'ii kk ac uc dd 'eh ff ic ss ic ts ic kk on aa zh 'uu dd ac dz ic aa pp aa rr 'ee lh uc ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas1376.wav;rosana;neutro
#p ac rx aa 'in nh ac ee ll ii zz aa bb 'eh ts ic #c kk on aa pp 'oo ij uw kk 'on tt rd ac vv ii oo ll 'en ss ij ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0743.wav;carlos;neutro
#p 'aa aa uw gg 'un zz aa ss pp ii rr 'an dd uc 'aa uw kk 'aa rf gg uc #c nn ac zz ee ss kk 'oh ll ac ss pp aa rf ts ii kk uu ll 'aa rr ic ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas1851.wav;rosana;neutro
#p nn in gg 'en kk on nh 'eh ss ic un zh 'ee ij tt uc mm ee lh 'oh rf pp 'aa rr ac ee ss kk aa ll 'aa rr 'eh ss tt ac mm on tt 'an nh ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas1365.wav;rosana;neutro
#p kk on nh 'eh ss ic #e;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0233.wav;carlos;neutro
#p ss ee rr 'aa 'en tt rd ic kk 'on tt ac zz bb rd aa dd 'ee ss kk uc 'oo uw pp 'aa rr ac 'oo uw tt rd uc zz bb 'an kk uc ss #q;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_erroTransferencia/wav22/bradesco_erroTransferencia0006.wav;rosana;neutro
#p uc zz zh oo rf nn 'aa ij ss ss ee ll ee ss ii 'oo nn an wn #c oo rf gg aa nn 'ii zz an wn ic ii ee rr aa rf kk 'ii zz an wn uc zz aa kk on tt ee ss ii mm 'en tt uc zz dd ac aa tt uu aa ll ii dd 'aa dz ic #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas1276.wav;rosana;neutro
#p kk 'eh rf ss aa bb 'ee rf kk 'oo mm uc #q ac vv aa kk 'in nh ac zh 'un tt ac uc dz in nh 'ee ij rr uc 'en tt rd ic aa mm 'ii gg uc ss pp rd ac rx aa sh 'aa rr 'uu mm ac kk 'on tt ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bia_googleAssistant/wav22/bia_googleAssistant0176.wav;rosana;neutro
#p ee zz ii zh 'en ss ij ac in dz ii vv ii dd uu 'aa uw pp 'aa rr ac uc zz oo tt 'eh ij zz nn uc zz aa rx ee dd 'oh rr ic zz dz ic dd aa mm 'aa ss kk uc #c aa ff 'ii rf mm ac uc ee zz ee kk uu ts 'ii vv uc #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas0920.wav;rosana;neutro
#p 'un #p pp 'en ss ac kk ic 'ee uw ss 'oo uw kk 'oo mm uc 'uu mm ac kk on ss uu uw tt 'oo rr ac #p ss 'oh kk ic vv ii rf tt uu 'aa uw #c kk ic ts ic aa zh 'uu dd ac kk on ac ss kk 'oo ij zz ac zz dd uc bb rd aa dd 'ee ss kk uc #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_conteudoInformacional/wav22/bradesco_conteudoInformacional0372.wav;rosana;neutro
#p rx 'oo uw bb uc dd ac zz ll 'oh zh ac ss #c dz ic mm an nh 'an ic dd uu rr 'an ts ic ac nn 'oo ij ts ic en ss 'an tt uc an dd rd 'eh #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas1195.wav;rosana;neutro
#p nn oo rf bb 'eh rf tt uc #p;/l/disk1/awstebas/data/TTS/speaker-rosana/nomes_isolados/wav22/nomes_isolados0219.wav;rosana;neutro
#p 'oh mm en zz aa rf mm 'aa dd uc zz ic tt ee rx oo rr 'ii zz mm uc ss 'oo bb ic ss uu ss pp 'ee ij tt ac ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/complemento/wav22/complemento0333.wav;rosana;neutro
#p 'ee uw vv 'oo uw ff ii kk 'an dd uc pp oo rr aa kk 'ii #s aa gg rd aa dd 'ee ss uc ss 'uu ac aa tt en ss 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0394.wav;carlos;neutro
#p dd ee ss kk 'uu uw pp ac in kk oo mm oo dd 'aa rf #p;/l/disk1/awstebas/data/TTS/speaker-carlos/aec_old/wav22/aec_old0065.wav;carlos;neutro
#p nn ac kk an pp 'an nh ac #c uc kk ll 'ii mm ac in tt 'eh rf nn uc 'eh uc pp ii 'oh rr ee zz 'en pp ll uc #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas1490.wav;rosana;neutro
#p tt 'aa uw kk uw 'aa uw ac rx ee aa ss 'an wn dz ic zh ee tt 'uu ll ic uw vv 'aa rf gg ac ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1078.wav;carlos;neutro
#p kk 'oh rf ts ic ac mm 'aa ss ac kk on ac kk aa rx ee ts 'ii lh ac ic mm 'on ts ic uc ss pp aa ss tt 'eh ij ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0384.wav;carlos;neutro
#p uc pp aa gg aa mm 'en tt uc ff 'oo ij ff 'ee ij tt uc #q;/l/disk1/awstebas/data/TTS/speaker-rosana/zanc/wav22/zanc0053.wav;rosana;neutro
#p 'uu mm ac vv 'ee zz nn uc pp oo dd 'ee rf #c nn 'an wn vv 'aa ij ss aa 'ii rf dd 'ee ll ic ss en dd ee rx 'oh tt ac ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1567.wav;carlos;neutro
#p en aa uw gg 'un ss kk 'aa zz uc ss #c 'eh ss ac tt eh kk nn oo ll oo zh 'ii ac pp 'oh dz ic tt 'ee rr 'uu mm ac pp ee rf ss oo nn aa ll ii dd 'aa dz ic ic aa tt 'eh vv 'oh ss #p aa ss 'in #c kk 'oo mm uc 'ee uw #e;/l/disk1/awstebas/data/TTS/speaker-rosana/bia_googleAssistant/wav22/bia_googleAssistant0075.wav;rosana;neutro
#p vv oo ss 'ee kk on ff 'ii rf mm ac 'eh ss ac zz in ff oo rf mm aa ss 'on jn ss #q;/l/disk1/awstebas/data/TTS/speaker-rosana/dnk/wav22/dnk0030.wav;rosana;neutro
#p ll uu ss ii 'an nn ac #q;/l/disk1/awstebas/data/TTS/speaker-rosana/nomes_isolados/wav22/nomes_isolados0032.wav;rosana;neutro
#p 'oo uw in ff oo rf mm 'aa rr uc pp aa gg aa mm 'en tt uc dz ic un bb oo ll 'ee tt uc #q;/l/disk1/awstebas/data/TTS/speaker-carlos/aec/wav22/aec0017.wav;carlos;neutro
#p ac zz dd rd 'aa gg ac zz uu zz 'aa dd ac ss pp 'ee ll uc zz gg aa rr in pp 'ee ij rr uc ss tt 'oh rf nn an wn ac 'aa gg uw ac bb aa rx 'en tt ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas1458.wav;rosana;neutro
#p kk on nh 'eh ss ic ac rx 'oh tt ac dd uc ss ii nn ee gg rd aa ff 'ii ss tt ac ss an ts ii 'aa gg uc an dd rd 'aa dz ic #c dz ic kk 'oh rf #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0399.wav;carlos;neutro
#p kk uw 'aa uw ac dd 'aa tt ac pp rd ac 'eh ss ac tt rd an ss ff ee rr 'en ss ij ac #q;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_erroTransferencia/wav22/bradesco_erroTransferencia0067.wav;rosana;neutro
#p pp rd ee ss 'ii zz uc ss aa bb 'ee rf dz ic kk uw 'aa uw pp rd oo dd 'uu tt uc ee ss tt 'an mm uc ss ff aa ll 'an dd uc #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_baseInformacional/wav22/bradesco_baseInformacional0038.wav;rosana;neutro
#p ss aa rf dz 'in nh ac zz en ll 'aa tt ac ss 'an wn ff 'aa ss ee ij zz dz ic en kk on tt rd 'aa rf #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0722.wav;carlos;neutro
#p 'uu mm ac kk rd ii ss tt aa ll 'ee ij rr ac #c 'oo uw 'uu mm ac mm 'ee ij ac dz ic nn aa tt 'aa uw #p;/l/disk1/awstebas/data/TTS/speaker-rosana/demo_showroom/wav22/demo_showroom0243.wav;rosana;neutro
#p vv 'ii pp oo rf kk 'ee uc kk rd 'eh dz ic tt uc aa ff ee tt aa rr 'aa aa tt 'eh uc pp 'oo ss tt uc dz ic gg aa zz oo ll 'ii nn ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas0481.wav;rosana;neutro
#p ff 'uu ij aa kk on ss ee lh 'aa dd uc ac ee ss kk oo lh 'ee rr ac pp rd 'aa ss ac 'on zz ic #p;/l/disk1/awstebas/data/TTS/speaker-rosana/complemento/wav22/complemento0217.wav;rosana;neutro
#p ac zh 'en ts ic vv 'aa ij pp rd ee ss ii zz 'aa rf rx ee kk oo mm ee ss 'aa rr ac oo pp ee rr aa ss 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_erroTransferencia/wav22/bradesco_erroTransferencia0124.wav;rosana;neutro
#p aa ll 'en dd uc kk 'uu rf tt uc pp rd 'aa zz uc ic nn en nh 'un ss 'aa uw dd uc dz ic gg 'oo uw ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/complemento/wav22/complemento0343.wav;rosana;neutro
#p nn 'an wn ss ic tt rd 'aa tt ac dz ic un pp ee rf ss en tt uu 'aa uw dd uc vv aa ll 'oo rf pp 'aa gg uc ic ss 'in dd uc kk 'aa uw kk uc ll uc dd uc mm 'uu uw ts ic pp ll uc dd uc pp ll 'an nn uc dd uc ss ee gg uu rr 'aa dd uc #p;/l/disk1/awstebas/data/TTS/speaker-rosana/sulamerica_saude/wav22/sulamerica_saude0020.wav;rosana;neutro
#p 'eh ss 'en pp rd ic bb 'on ll en bb rd 'aa rf kk ic un kk 'oh pp uc vv aa zz 'ii uw ee ss tt 'aa sh 'ee ij uw dz ic 'aa rf #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas1615.wav;rosana;neutro
#p 'oo uw vv ic pp rd ee zh uu 'ii zz uc dz ic mm ii lh 'on jn zz dz ic tt oo nn ee ll 'aa dd ac ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas1062.wav;rosana;neutro
#p ff ee ll ii ss ii dd 'aa dz ic ss #e;/l/disk1/awstebas/data/TTS/speaker-carlos/emocao/wav22/emocao0047.wav;carlos;neutro
#p kk aa mm 'ii ll ac #q;/l/disk1/awstebas/data/TTS/speaker-rosana/nomes_isolados/wav22/nomes_isolados0062.wav;rosana;neutro
#p ac ss tt 'aa sh ac zz dz ic rx ee mm uu nn ee rr aa ss 'an wn dd uc in vv 'eh ss ts ic ff 'aa ss ic uw ss 'an wn pp rd oo gg rd ee ss 'ii vv ac ss #c dz ic aa kk 'oo rf dd uc kk on uc tt 'en pp uc dz ic pp ee rf mm aa nn 'en ss ij ac #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_conteudoInformacional/wav22/bradesco_conteudoInformacional0210.wav;rosana;neutro
#p mm 'ee uw ss pp aa rr aa bb 'en ss #e;/l/disk1/awstebas/data/TTS/speaker-rosana/emocao/wav22/emocao0049.wav;rosana;neutro
#p ff 'oo ij 'uu mm ac ss uu rf pp rd 'ee zz ac tt an bb 'en ac ff rd 'an ss ac tt 'ee rf gg 'an nh uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0294.wav;carlos;neutro
#p uc kk on vv 'ee nn ic uw 'en tt rd ic uc bb rd aa dd 'ee ss kk uc ic ac zz en pp rd 'ee zz ac ss #c pp 'aa rr ac uu zz 'aa rr uc vv 'ii rf tt uw ac uw vv 'ii zh ij on #p;/l/disk1/awstebas/data/TTS/speaker-rosana/bradesco_bia/wav22/bradesco_bia0272.wav;rosana;neutro
#p pp ee ss kk 'ii zz ac nn uc zh aa pp 'an wn aa ss 'ee rf kk ac dd ac dd ee mm oo kk rd aa ss 'ii ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0033.wav;carlos;neutro
#p ll 'ii dd ee rf dd uc pp 'ee 'ee mm ic dd 'ee bb 'ee nn ac kk 'an mm ac rr ac vv 'oh tt ac pp 'ee ll ac kk oo rx uu pp ss 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0373.wav;carlos;neutro
#p dz ic mm 'aa rf ss ic uw pp 'aa rr ac mm 'aa rf ss ic uw #c kk on mm 'aa rf ss ic uw #p;/l/disk1/awstebas/data/TTS/speaker-carlos/nomes_freq/wav22/nomes_freq0027.wav;carlos;neutro
#p uc mm aa kk 'aa kk uc aa zh ee ij tt 'oo uw ss ic nn un gg 'aa lh uc kk on un kk 'aa sh uc dz ic bb aa nn 'an nn ac ss #p;/l/disk1/awstebas/data/TTS/speaker-rosana/rf_selecionadas/wav22/rf_selecionadas0753.wav;rosana;neutro
#p 'eh uc 'uu nn ic kk uc ss 'oh ff tt uw eh rr ac dd oo mm ii nn 'aa rr uc mm 'ee ij uw dz ic ff ii nn 'an ss ac ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0879.wav;carlos;neutro
#p vv 'aa ij pp oo dd 'ee rf kk uu rf ts 'ii rf ff ee ij ss ii bb 'uu kk ic #c in ss tt aa gg rd 'an #c ic uu aa ts ii zz 'aa pp ic ss en dd ee ss kk on tt 'aa rf dd ac ff rd an kk 'ii ac #s ic aa 'in dd ac tt 'en uc dz 'ii zz ee rf kk on mm ii lh 'on jn zz dz ic mm 'uu zz ic kk ac ss pp 'aa rr ac vv oo ss 'ee oo uw vv 'ii rr ac vv on tt 'aa dz ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0155.wav;carlos;neutro
#p mm 'ee uw nn 'oh mm ic 'eh 'eh ll ic uw #c ic 'ee uw ff 'aa ll uc dd ac oo pp ee rr aa dd 'oo rr ac ts 'in #p tt 'uu dd uc bb 'en kk on vv oo ss 'ee #q;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0344.wav;carlos;neutro
#p oh kk 'ee ij #p ll 'ii gg uc mm 'aa ij ss tt 'aa rf dz ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/flex_contact/wav22/flex_contact0058.wav;carlos;neutro
#p oo ll 'aa zh 'oh rf zh ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/aec/wav22/aec0149.wav;carlos;neutro
